customer_id,legitimate_count,fraudulent_count,Transportation,Food,Fashion,Leisure,Health,Home
'C1960297159',174.0,0.0,156.0,6.0,2.0,0.0,9.0,0.0
'C1960353164',179.0,0.0,154.0,12.0,0.0,0.0,7.0,0.0
'C1960578141',128.0,0.0,105.0,8.0,2.0,0.0,6.0,1.0
'C1960639712',174.0,0.0,162.0,3.0,1.0,0.0,0.0,0.0
'C1960866892',151.0,0.0,127.0,13.0,3.0,0.0,3.0,0.0
'C1962137244',178.0,0.0,153.0,9.0,3.0,0.0,7.0,1.0
'C1962291095',168.0,3.0,145.0,3.0,0.0,1.0,3.0,0.0
'C1962407385',172.0,0.0,150.0,5.0,3.0,0.0,3.0,0.0
'C1962882634',151.0,0.0,131.0,4.0,4.0,0.0,6.0,0.0
'C1963238862',94.0,1.0,71.0,2.0,0.0,0.0,3.0,1.0
'C1963249369',174.0,0.0,157.0,10.0,0.0,0.0,3.0,0.0
'C1963617384',175.0,0.0,149.0,14.0,2.0,0.0,1.0,1.0
'C1964602402',155.0,3.0,142.0,1.0,1.0,1.0,2.0,1.0
'C1965017830',175.0,0.0,155.0,11.0,1.0,0.0,3.0,0.0
'C1965115675',173.0,0.0,154.0,4.0,2.0,0.0,3.0,0.0
'C1965185304',86.0,2.0,68.0,1.0,2.0,1.0,1.0,1.0
'C1965496749',132.0,1.0,105.0,7.0,1.0,0.0,10.0,4.0
'C1965708710',73.0,0.0,61.0,0.0,1.0,0.0,3.0,0.0
'C1966364075',22.0,0.0,8.0,0.0,2.0,0.0,9.0,0.0
'C1966502638',167.0,0.0,151.0,4.0,0.0,0.0,1.0,1.0
'C1966686053',180.0,0.0,143.0,13.0,6.0,0.0,10.0,0.0
'C1966964007',95.0,0.0,79.0,1.0,3.0,0.0,1.0,1.0
'C1967337226',176.0,0.0,165.0,5.0,0.0,0.0,3.0,1.0
'C196786098',68.0,4.0,55.0,0.0,0.0,0.0,3.0,0.0
'C196806031',179.0,0.0,157.0,5.0,5.0,0.0,5.0,1.0
'C1968624098',169.0,0.0,146.0,0.0,2.0,0.0,0.0,0.0
'C1968779147',171.0,0.0,144.0,7.0,1.0,0.0,3.0,0.0
'C196888452',176.0,0.0,153.0,11.0,2.0,0.0,7.0,1.0
'C1969430351',161.0,0.0,144.0,5.0,1.0,0.0,0.0,0.0
'C1969886762',167.0,1.0,149.0,5.0,1.0,0.0,1.0,0.0
'C1969942970',168.0,0.0,145.0,4.0,0.0,0.0,3.0,0.0
'C1970738826',174.0,0.0,151.0,11.0,0.0,0.0,7.0,1.0
'C1971105040',147.0,0.0,126.0,10.0,1.0,0.0,2.0,0.0
'C1971153898',170.0,0.0,149.0,10.0,1.0,0.0,5.0,0.0
'C1971497679',138.0,0.0,119.0,1.0,3.0,0.0,3.0,0.0
'C1971736578',118.0,3.0,106.0,4.0,1.0,0.0,1.0,1.0
'C1973203074',164.0,0.0,139.0,6.0,0.0,0.0,1.0,0.0
'C1973547259',181.0,0.0,153.0,12.0,5.0,0.0,7.0,0.0
'C1973818754',168.0,0.0,146.0,7.0,1.0,0.0,0.0,1.0
'C1974668487',166.0,0.0,148.0,5.0,2.0,0.0,1.0,1.0
'C1975322645',118.0,2.0,94.0,6.0,1.0,0.0,4.0,1.0
'C1975392482',172.0,0.0,151.0,16.0,1.0,0.0,1.0,0.0
'C197543842',20.0,3.0,11.0,0.0,1.0,1.0,2.0,0.0
'C1975714155',172.0,0.0,150.0,11.0,6.0,0.0,3.0,0.0
'C1977058282',172.0,0.0,157.0,0.0,1.0,0.0,1.0,1.0
'C1977634536',170.0,0.0,152.0,10.0,6.0,0.0,1.0,0.0
'C1977646698',167.0,6.0,147.0,6.0,3.0,0.0,3.0,0.0
'C1977780197',122.0,0.0,104.0,4.0,2.0,0.0,1.0,1.0
'C197798791',169.0,0.0,143.0,15.0,2.0,0.0,3.0,1.0
'C1978080967',135.0,1.0,120.0,0.0,0.0,0.0,0.0,1.0
'C1978250683',155.0,110.0,131.0,7.0,5.0,6.0,32.0,6.0
'C1979396384',52.0,1.0,29.0,0.0,3.0,0.0,14.0,0.0
'C1980127627',121.0,0.0,98.0,9.0,2.0,0.0,1.0,0.0
'C1980302296',177.0,0.0,159.0,5.0,6.0,0.0,5.0,0.0
'C1980881901',176.0,2.0,155.0,5.0,5.0,0.0,6.0,0.0
'C1980965530',170.0,0.0,154.0,3.0,1.0,0.0,1.0,0.0
'C1981040988',81.0,1.0,69.0,0.0,1.0,0.0,2.0,0.0
'C1981089677',174.0,11.0,159.0,7.0,1.0,2.0,2.0,2.0
'C1981764666',133.0,1.0,108.0,8.0,0.0,0.0,6.0,0.0
'C19820082',176.0,0.0,151.0,9.0,1.0,0.0,3.0,0.0
'C1982277917',65.0,5.0,40.0,1.0,4.0,1.0,5.0,0.0
'C198230909',167.0,0.0,146.0,4.0,1.0,0.0,1.0,1.0
'C1982656265',161.0,5.0,146.0,6.0,0.0,1.0,5.0,1.0
'C1983511229',175.0,0.0,153.0,8.0,0.0,0.0,5.0,0.0
'C1983734850',92.0,8.0,74.0,2.0,2.0,0.0,3.0,3.0
'C1983968298',9.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0
'C1983995504',175.0,0.0,145.0,15.0,6.0,0.0,5.0,0.0
'C1984017083',175.0,0.0,152.0,10.0,1.0,0.0,5.0,1.0
'C1984083185',147.0,0.0,130.0,5.0,2.0,0.0,0.0,1.0
'C1986046665',163.0,0.0,131.0,10.0,1.0,0.0,4.0,0.0
'C1986443469',164.0,0.0,143.0,6.0,1.0,0.0,7.0,0.0
'C1986701933',147.0,4.0,121.0,1.0,4.0,0.0,1.0,1.0
'C1987405562',156.0,0.0,143.0,0.0,1.0,0.0,1.0,0.0
'C1987985724',170.0,0.0,150.0,9.0,2.0,0.0,5.0,0.0
'C1988025089',168.0,0.0,151.0,5.0,2.0,0.0,3.0,0.0
'C1988407051',118.0,2.0,95.0,5.0,1.0,0.0,7.0,0.0
'C1990073844',160.0,0.0,146.0,6.0,1.0,0.0,1.0,0.0
'C1990341771',142.0,2.0,111.0,6.0,4.0,0.0,12.0,0.0
'C1990714179',64.0,4.0,53.0,0.0,2.0,0.0,1.0,0.0
'C1991820533',173.0,0.0,148.0,11.0,2.0,0.0,7.0,0.0
'C1991822900',170.0,5.0,143.0,10.0,3.0,0.0,6.0,5.0
'C1992185297',82.0,2.0,68.0,6.0,0.0,0.0,5.0,0.0
'C1992803690',171.0,0.0,146.0,11.0,3.0,0.0,5.0,0.0
'C1992960127',170.0,3.0,156.0,8.0,2.0,1.0,0.0,1.0
'C1993791093',137.0,3.0,121.0,0.0,0.0,1.0,0.0,0.0
'C1994178184',49.0,57.0,30.0,2.0,2.0,5.0,20.0,2.0
'C1994736634',90.0,23.0,69.0,9.0,2.0,2.0,9.0,0.0
'C1995039136',145.0,0.0,125.0,8.0,2.0,0.0,1.0,0.0
'C199512926',174.0,0.0,144.0,5.0,3.0,0.0,13.0,1.0
'C1995719338',103.0,0.0,88.0,7.0,0.0,0.0,1.0,1.0
'C1996249538',158.0,0.0,136.0,10.0,1.0,0.0,1.0,1.0
'C199664659',80.0,1.0,60.0,2.0,2.0,0.0,7.0,0.0
'C1996918734',181.0,0.0,148.0,14.0,7.0,0.0,5.0,0.0
'C1998442183',179.0,0.0,144.0,13.0,2.0,0.0,5.0,5.0
'C1999090638',159.0,0.0,134.0,7.0,1.0,0.0,0.0,1.0
'C1999699557',184.0,0.0,153.0,15.0,2.0,0.0,7.0,1.0
'C2000956624',168.0,0.0,147.0,8.0,4.0,0.0,7.0,0.0
'C2001133685',173.0,0.0,143.0,14.0,0.0,0.0,9.0,2.0
'C2001183195',170.0,0.0,148.0,5.0,4.0,0.0,3.0,1.0
'C2001505633',36.0,2.0,10.0,0.0,3.0,0.0,12.0,1.0
'C2002713196',39.0,17.0,25.0,0.0,2.0,2.0,6.0,2.0
'C2002750382',175.0,0.0,155.0,11.0,1.0,0.0,5.0,0.0
'C20027851',101.0,0.0,89.0,3.0,2.0,0.0,3.0,1.0
'C2003246685',152.0,0.0,137.0,1.0,0.0,0.0,1.0,1.0
'C200459252',163.0,0.0,138.0,8.0,1.0,0.0,5.0,3.0
'C2004941826',7.0,119.0,0.0,0.0,1.0,4.0,34.0,2.0
'C2005070127',119.0,6.0,89.0,7.0,6.0,0.0,3.0,4.0
'C2005093875',154.0,0.0,132.0,7.0,0.0,0.0,4.0,0.0
'C200511130',166.0,0.0,146.0,12.0,1.0,0.0,3.0,0.0
'C2005297705',175.0,0.0,149.0,14.0,3.0,0.0,3.0,0.0
'C2005372528',168.0,2.0,146.0,12.0,1.0,0.0,5.0,1.0
'C2005671734',172.0,1.0,146.0,10.0,1.0,0.0,7.0,1.0
'C2006367089',176.0,0.0,151.0,11.0,4.0,0.0,3.0,1.0
'C2007043031',173.0,0.0,146.0,10.0,4.0,0.0,5.0,1.0
'C2007253908',162.0,0.0,142.0,7.0,2.0,0.0,3.0,0.0
'C2007848056',38.0,5.0,22.0,0.0,0.0,1.0,2.0,0.0
'C2008400862',7.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0
'C2008428493',165.0,3.0,140.0,11.0,1.0,0.0,8.0,0.0
'C2008562542',94.0,2.0,76.0,8.0,1.0,0.0,0.0,2.0
'C200882642',157.0,0.0,129.0,7.0,1.0,0.0,12.0,0.0
'C2009344338',56.0,2.0,40.0,0.0,0.0,0.0,6.0,0.0
'C2011457912',172.0,0.0,153.0,8.0,1.0,0.0,5.0,0.0
'C2011875751',128.0,2.0,109.0,1.0,2.0,0.0,3.0,3.0
'C2012683959',177.0,0.0,150.0,12.0,4.0,0.0,3.0,0.0
'C2012722039',122.0,0.0,113.0,3.0,1.0,0.0,0.0,0.0
'C2013867948',95.0,1.0,81.0,1.0,1.0,0.0,0.0,0.0
'C2013871968',165.0,0.0,152.0,7.0,0.0,0.0,1.0,0.0
'C201406562',92.0,6.0,79.0,0.0,1.0,0.0,1.0,3.0
'C2014169866',177.0,0.0,149.0,14.0,5.0,0.0,5.0,1.0
'C2014438912',173.0,0.0,144.0,14.0,2.0,0.0,9.0,0.0
'C2014729870',140.0,0.0,121.0,7.0,1.0,0.0,7.0,0.0
'C2014915363',12.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0
'C2015203999',173.0,0.0,156.0,8.0,2.0,0.0,3.0,0.0
'C2015444413',33.0,4.0,20.0,0.0,4.0,0.0,1.0,0.0
'C2016264883',145.0,0.0,129.0,12.0,0.0,0.0,1.0,1.0
'C2016890783',165.0,0.0,148.0,8.0,0.0,0.0,0.0,0.0
'C2016997607',170.0,0.0,152.0,8.0,3.0,0.0,1.0,1.0
'C2017140130',74.0,2.0,61.0,0.0,0.0,0.0,1.0,0.0
'C2017390387',74.0,5.0,62.0,0.0,1.0,0.0,3.0,2.0
'C2018553540',160.0,6.0,142.0,10.0,1.0,3.0,4.0,0.0
'C2020967123',155.0,0.0,135.0,7.0,1.0,0.0,0.0,3.0
'C2021849962',174.0,2.0,151.0,7.0,0.0,0.0,5.0,5.0
'C2022102158',85.0,4.0,61.0,1.0,2.0,0.0,3.0,0.0
'C2023751717',178.0,0.0,160.0,8.0,5.0,0.0,1.0,0.0
'C20239039',155.0,1.0,140.0,4.0,2.0,0.0,2.0,1.0
'C202531238',173.0,0.0,155.0,10.0,3.0,0.0,1.0,1.0
'C2025967620',110.0,8.0,99.0,0.0,0.0,2.0,2.0,3.0
'C2026269026',140.0,0.0,128.0,3.0,0.0,0.0,0.0,0.0
'C2027052970',109.0,1.0,100.0,0.0,3.0,0.0,3.0,1.0
'C2027310658',126.0,3.0,104.0,2.0,2.0,0.0,10.0,0.0
'C2027325203',82.0,5.0,75.0,0.0,1.0,2.0,3.0,0.0
'C20274793',170.0,0.0,153.0,8.0,4.0,0.0,1.0,0.0
'C2027631548',98.0,5.0,83.0,7.0,3.0,1.0,1.0,0.0
'C2027892936',156.0,5.0,130.0,4.0,1.0,0.0,10.0,0.0
'C2028528769',161.0,4.0,145.0,1.0,1.0,1.0,2.0,0.0
'C2029028090',168.0,0.0,154.0,4.0,1.0,0.0,1.0,0.0
'C2029229218',17.0,2.0,0.0,0.0,1.0,0.0,10.0,1.0
'C2029865097',161.0,0.0,142.0,7.0,2.0,0.0,3.0,1.0
'C2030175121',178.0,0.0,145.0,16.0,9.0,0.0,3.0,1.0
'C2030210340',158.0,1.0,149.0,6.0,0.0,0.0,0.0,2.0
'C2031167542',170.0,0.0,151.0,11.0,0.0,0.0,3.0,2.0
'C203163727',162.0,1.0,152.0,3.0,0.0,0.0,0.0,0.0
'C2031701237',52.0,0.0,34.0,0.0,0.0,0.0,7.0,1.0
'C2032185280',140.0,0.0,115.0,4.0,2.0,0.0,10.0,0.0
'C2033310172',165.0,0.0,136.0,10.0,4.0,0.0,6.0,0.0
'C2033826237',134.0,0.0,111.0,10.0,0.0,0.0,7.0,1.0
'C2033860682',46.0,1.0,28.0,0.0,0.0,0.0,1.0,1.0
'C2033917877',7.0,6.0,0.0,0.0,1.0,0.0,5.0,0.0
'C203427830',162.0,0.0,145.0,9.0,0.0,0.0,1.0,0.0
'C2034859281',174.0,0.0,158.0,3.0,4.0,0.0,3.0,1.0
'C2035341190',169.0,0.0,152.0,3.0,1.0,0.0,5.0,0.0
'C2035771335',179.0,0.0,150.0,11.0,3.0,0.0,7.0,1.0
'C2036557936',167.0,0.0,144.0,10.0,0.0,0.0,0.0,2.0
'C2037169176',164.0,0.0,150.0,3.0,1.0,0.0,0.0,0.0
'C2037338028',155.0,2.0,139.0,3.0,0.0,0.0,2.0,0.0
'C2038018161',162.0,0.0,144.0,5.0,4.0,0.0,1.0,0.0
'C203802515',170.0,0.0,148.0,8.0,3.0,0.0,5.0,1.0
'C2038427935',166.0,0.0,144.0,7.0,4.0,0.0,3.0,0.0
'C2038979642',176.0,0.0,152.0,6.0,0.0,0.0,7.0,1.0
'C2039473569',177.0,0.0,157.0,8.0,6.0,0.0,3.0,0.0
'C2040640036',155.0,2.0,132.0,7.0,0.0,0.0,4.0,0.0
'C2041168843',75.0,1.0,62.0,2.0,2.0,0.0,0.0,1.0
'C2041218422',170.0,0.0,146.0,13.0,0.0,0.0,7.0,0.0
'C204205576',9.0,11.0,0.0,0.0,3.0,1.0,7.0,0.0
'C2042324703',161.0,0.0,138.0,8.0,8.0,0.0,2.0,0.0
'C2042503226',165.0,0.0,148.0,4.0,0.0,1.0,0.0,0.0
'C2043823425',174.0,2.0,151.0,9.0,5.0,0.0,4.0,0.0
'C2043927860',172.0,0.0,152.0,11.0,5.0,0.0,1.0,0.0
'C2044070952',165.0,0.0,141.0,13.0,1.0,0.0,5.0,1.0
'C2044183803',172.0,0.0,150.0,9.0,1.0,0.0,7.0,0.0
'C2044438336',134.0,1.0,110.0,4.0,1.0,0.0,6.0,0.0
'C204633978',167.0,1.0,149.0,8.0,2.0,0.0,3.0,0.0
'C2046797625',172.0,0.0,145.0,15.0,0.0,0.0,5.0,0.0
'C2046826424',71.0,0.0,55.0,6.0,1.0,0.0,4.0,0.0
'C2048375146',182.0,0.0,155.0,9.0,0.0,0.0,9.0,0.0
'C2048667042',111.0,0.0,102.0,0.0,0.0,0.0,1.0,0.0
'C2049000934',162.0,0.0,144.0,3.0,0.0,0.0,3.0,0.0
'C2049382420',149.0,5.0,134.0,3.0,1.0,0.0,3.0,2.0
'C2051145244',160.0,1.0,148.0,0.0,1.0,0.0,0.0,0.0
'C2051369004',137.0,7.0,111.0,0.0,1.0,0.0,3.0,0.0
'C2052617893',127.0,6.0,117.0,3.0,0.0,1.0,1.0,0.0
'C2053277267',169.0,0.0,155.0,6.0,1.0,0.0,0.0,1.0
'C2054233026',173.0,0.0,140.0,20.0,1.0,0.0,5.0,4.0
'C2054744914',65.0,0.0,45.0,2.0,0.0,0.0,11.0,0.0
'C2055009466',179.0,0.0,153.0,12.0,2.0,0.0,7.0,0.0
'C2055156879',164.0,9.0,143.0,6.0,3.0,3.0,5.0,2.0
'C2055186059',172.0,0.0,142.0,13.0,5.0,0.0,7.0,0.0
'C2055489140',92.0,5.0,82.0,0.0,0.0,1.0,0.0,0.0
'C2056015074',89.0,0.0,68.0,3.0,3.0,0.0,4.0,0.0
'C2057462116',161.0,3.0,140.0,7.0,3.0,0.0,4.0,0.0
'C205797331',171.0,0.0,151.0,6.0,0.0,0.0,5.0,0.0
'C2058916086',164.0,0.0,148.0,4.0,1.0,0.0,0.0,0.0
'C2059060401',59.0,2.0,33.0,2.0,4.0,0.0,13.0,1.0
'C2059136665',172.0,1.0,158.0,11.0,1.0,0.0,0.0,0.0
'C2060410910',2.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0
'C206074131',165.0,0.0,157.0,3.0,0.0,0.0,0.0,0.0
'C2060778761',140.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0
'C2060968828',178.0,0.0,148.0,18.0,3.0,0.0,3.0,0.0
'C206106585',111.0,0.0,92.0,8.0,1.0,0.0,5.0,0.0
'C206142588',171.0,0.0,146.0,11.0,1.0,0.0,3.0,1.0
'C2061535111',178.0,0.0,151.0,9.0,3.0,0.0,6.0,0.0
'C2062758473',160.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0
'C2062869828',169.0,1.0,150.0,6.0,1.0,0.0,0.0,1.0
'C2063574289',178.0,0.0,148.0,10.0,1.0,0.0,7.0,1.0
'C2063978670',162.0,0.0,143.0,11.0,0.0,0.0,1.0,0.0
'C2064491438',157.0,7.0,145.0,2.0,1.0,2.0,3.0,1.0
'C2064655298',177.0,0.0,153.0,8.0,6.0,0.0,3.0,1.0
'C2065544312',95.0,0.0,85.0,0.0,0.0,0.0,2.0,0.0
'C2066612191',165.0,0.0,150.0,11.0,2.0,0.0,1.0,0.0
'C2066736149',162.0,0.0,145.0,4.0,1.0,0.0,3.0,1.0
'C2068249421',164.0,0.0,138.0,7.0,2.0,0.0,3.0,0.0
'C2068909690',159.0,0.0,145.0,4.0,1.0,0.0,0.0,0.0
'C2070292195',159.0,0.0,141.0,9.0,1.0,0.0,5.0,0.0
'C2070935783',173.0,0.0,149.0,11.0,3.0,0.0,7.0,0.0
'C2070990530',63.0,5.0,45.0,4.0,5.0,0.0,4.0,0.0
'C2070997908',172.0,0.0,144.0,15.0,0.0,0.0,5.0,0.0
'C2072009750',168.0,0.0,151.0,11.0,2.0,0.0,1.0,0.0
'C2073207955',110.0,0.0,94.0,1.0,0.0,0.0,3.0,0.0
'C207380283',166.0,2.0,143.0,9.0,4.0,0.0,4.0,1.0
'C2074365962',158.0,0.0,133.0,4.0,1.0,0.0,5.0,0.0
'C2074563683',171.0,2.0,156.0,7.0,0.0,0.0,3.0,1.0
'C2075157607',137.0,2.0,127.0,0.0,0.0,0.0,0.0,0.0
'C2075699398',180.0,0.0,152.0,9.0,2.0,0.0,7.0,0.0
'C207575907',161.0,2.0,140.0,6.0,1.0,0.0,1.0,0.0
'C207576555',181.0,0.0,164.0,3.0,5.0,0.0,1.0,0.0
'C2075898645',178.0,0.0,142.0,18.0,1.0,0.0,13.0,0.0
'C2075935351',151.0,1.0,129.0,3.0,2.0,0.0,3.0,1.0
'C2076439645',57.0,4.0,35.0,0.0,0.0,1.0,2.0,0.0
'C2076671849',58.0,0.0,47.0,0.0,0.0,0.0,5.0,0.0
'C2078039202',105.0,2.0,84.0,6.0,3.0,0.0,5.0,0.0
'C2078460335',163.0,0.0,143.0,7.0,0.0,0.0,5.0,0.0
'C2078688167',89.0,6.0,75.0,3.0,2.0,0.0,3.0,0.0
'C2079384186',140.0,9.0,117.0,8.0,1.0,1.0,4.0,2.0
'C2079453894',80.0,3.0,63.0,5.0,2.0,1.0,2.0,0.0
'C2080088206',107.0,8.0,95.0,3.0,1.0,1.0,0.0,2.0
'C2080100346',109.0,0.0,98.0,5.0,1.0,0.0,0.0,1.0
'C208151769',94.0,5.0,74.0,4.0,3.0,0.0,6.0,0.0
'C2081591507',173.0,0.0,132.0,18.0,1.0,0.0,11.0,0.0
'C2081956948',172.0,0.0,151.0,9.0,4.0,0.0,3.0,0.0
'C2082187659',12.0,7.0,0.0,0.0,2.0,1.0,8.0,1.0
'C2082605784',181.0,0.0,154.0,13.0,3.0,0.0,5.0,3.0
'C2083017854',79.0,0.0,68.0,0.0,2.0,0.0,3.0,0.0
'C2083329818',162.0,0.0,142.0,7.0,0.0,0.0,3.0,0.0
'C2084267589',180.0,0.0,143.0,21.0,8.0,0.0,3.0,1.0
'C2084449024',178.0,1.0,154.0,9.0,4.0,0.0,0.0,2.0
'C2084566155',76.0,10.0,55.0,3.0,4.0,1.0,8.0,3.0
'C2084933658',174.0,0.0,160.0,7.0,1.0,0.0,3.0,0.0
'C208514238',176.0,3.0,152.0,8.0,1.0,0.0,4.0,1.0
'C2085186254',119.0,3.0,99.0,3.0,0.0,1.0,4.0,0.0
'C2085650948',176.0,0.0,149.0,14.0,2.0,0.0,5.0,0.0
'C2086664398',176.0,0.0,147.0,10.0,1.0,0.0,9.0,1.0
'C2087229084',96.0,3.0,73.0,5.0,2.0,1.0,7.0,1.0
'C2087230127',139.0,1.0,119.0,8.0,0.0,0.0,2.0,1.0
'C2087715408',170.0,4.0,149.0,9.0,4.0,0.0,3.0,0.0
'C2088008854',171.0,0.0,150.0,4.0,3.0,0.0,3.0,0.0
'C2088631865',146.0,2.0,120.0,10.0,0.0,0.0,8.0,1.0
'C208889378',165.0,0.0,144.0,5.0,1.0,0.0,3.0,0.0
'C2089485741',172.0,0.0,149.0,5.0,0.0,0.0,9.0,1.0
'C2090486181',179.0,0.0,154.0,10.0,7.0,0.0,1.0,1.0
'C2091583256',166.0,2.0,142.0,10.0,0.0,0.0,6.0,0.0
'C2091703695',171.0,0.0,157.0,7.0,1.0,0.0,1.0,0.0
'C2092526272',178.0,0.0,157.0,6.0,0.0,0.0,0.0,0.0
'C2092733799',179.0,4.0,151.0,8.0,3.0,0.0,13.0,0.0
'C2093963973',120.0,4.0,104.0,0.0,0.0,0.0,4.0,0.0
'C2094120486',96.0,4.0,77.0,0.0,0.0,0.0,6.0,0.0
'C2094361013',124.0,0.0,103.0,12.0,3.0,0.0,1.0,0.0
'C2094478222',160.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0
'C2095181585',159.0,0.0,132.0,9.0,3.0,0.0,10.0,0.0
'C2095429384',180.0,0.0,147.0,12.0,8.0,0.0,9.0,0.0
'C2095815783',66.0,2.0,58.0,0.0,0.0,0.0,1.0,1.0
'C2095938989',174.0,0.0,147.0,12.0,5.0,0.0,3.0,4.0
'C2095975270',12.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0
'C2096265838',177.0,0.0,156.0,10.0,4.0,0.0,3.0,0.0
'C2096367617',74.0,5.0,54.0,8.0,2.0,0.0,5.0,0.0
'C2100371435',121.0,6.0,97.0,11.0,1.0,0.0,2.0,2.0
'C2100466386',168.0,3.0,145.0,6.0,2.0,0.0,1.0,0.0
'C2100602051',168.0,0.0,152.0,7.0,4.0,0.0,1.0,0.0
'C2100825064',164.0,0.0,145.0,6.0,2.0,0.0,5.0,0.0
'C2101882723',172.0,0.0,155.0,7.0,2.0,0.0,3.0,0.0
'C2102316964',177.0,0.0,149.0,13.0,4.0,0.0,7.0,0.0
'C210318225',145.0,0.0,127.0,1.0,1.0,0.0,0.0,0.0
'C2103685620',176.0,0.0,147.0,10.0,2.0,0.0,1.0,0.0
'C2104185147',183.0,0.0,150.0,11.0,1.0,0.0,13.0,0.0
'C2104407126',157.0,4.0,139.0,7.0,1.0,0.0,6.0,0.0
'C2104923127',168.0,0.0,151.0,4.0,3.0,0.0,1.0,1.0
'C2105324799',11.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0
'C210563051',162.0,0.0,149.0,4.0,1.0,0.0,1.0,0.0
'C210584188',174.0,0.0,148.0,17.0,1.0,0.0,5.0,0.0
'C2106115023',168.0,0.0,147.0,13.0,1.0,0.0,3.0,0.0
'C2108669396',161.0,0.0,137.0,2.0,2.0,0.0,9.0,0.0
'C2109575612',145.0,4.0,123.0,13.0,2.0,1.0,6.0,0.0
'C2109595609',166.0,0.0,146.0,5.0,2.0,0.0,1.0,5.0
'C2110532720',165.0,0.0,154.0,3.0,1.0,0.0,0.0,0.0
'C2110568911',174.0,0.0,147.0,9.0,4.0,0.0,5.0,0.0
'C2110878299',163.0,1.0,145.0,12.0,2.0,0.0,1.0,1.0
'C2111849765',160.0,0.0,145.0,7.0,1.0,0.0,1.0,0.0
'C2112350124',150.0,0.0,130.0,4.0,2.0,0.0,9.0,0.0
'C2112563194',174.0,1.0,153.0,7.0,0.0,1.0,7.0,1.0
'C2112631749',170.0,0.0,147.0,5.0,0.0,0.0,3.0,3.0
'C2112751068',92.0,0.0,80.0,2.0,1.0,0.0,3.0,0.0
'C2113737065',12.0,79.0,0.0,0.0,3.0,4.0,32.0,2.0
'C2113973089',135.0,0.0,105.0,6.0,2.0,0.0,3.0,0.0
'C2114634161',134.0,0.0,114.0,0.0,0.0,0.0,3.0,0.0
'C2115344024',166.0,0.0,149.0,7.0,0.0,0.0,5.0,0.0
'C2115574807',166.0,0.0,152.0,0.0,0.0,0.0,1.0,0.0
'C211657450',66.0,7.0,49.0,6.0,3.0,0.0,2.0,0.0
'C2116616608',169.0,0.0,151.0,6.0,3.0,0.0,1.0,0.0
'C2117244434',137.0,3.0,121.0,1.0,2.0,0.0,3.0,1.0
'C2117326082',94.0,1.0,84.0,0.0,0.0,0.0,1.0,0.0
'C2117552812',180.0,0.0,148.0,9.0,6.0,0.0,7.0,0.0
'C2117938225',171.0,0.0,144.0,7.0,0.0,0.0,0.0,0.0
'C2118328869',128.0,16.0,111.0,7.0,1.0,1.0,5.0,2.0
'C2119675022',175.0,0.0,161.0,7.0,2.0,0.0,3.0,0.0
'C2120153320',137.0,1.0,119.0,3.0,4.0,0.0,4.0,0.0
'C2120296918',186.0,1.0,146.0,12.0,4.0,1.0,13.0,3.0
'C2120633706',176.0,0.0,146.0,8.0,6.0,0.0,11.0,0.0
'C21207783',149.0,0.0,118.0,4.0,5.0,0.0,7.0,0.0
'C2121874810',172.0,0.0,154.0,8.0,2.0,0.0,1.0,0.0
'C212188289',135.0,0.0,112.0,10.0,2.0,0.0,4.0,0.0
'C2123693067',167.0,0.0,150.0,6.0,0.0,0.0,1.0,1.0
'C2123823248',162.0,0.0,146.0,5.0,1.0,0.0,0.0,0.0
'C2125297333',171.0,0.0,147.0,6.0,0.0,0.0,3.0,0.0
'C2125787399',188.0,0.0,157.0,6.0,5.0,0.0,0.0,0.0
'C2126019044',172.0,0.0,149.0,13.0,5.0,0.0,1.0,1.0
'C2126436338',168.0,0.0,153.0,5.0,0.0,0.0,3.0,1.0
'C2126563017',121.0,3.0,108.0,0.0,0.0,0.0,0.0,0.0
'C2126657609',12.0,12.0,0.0,0.0,1.0,1.0,12.0,0.0
'C2126946323',165.0,0.0,155.0,2.0,2.0,0.0,3.0,0.0
'C2127479268',171.0,0.0,147.0,6.0,0.0,0.0,0.0,0.0
'C2128227866',60.0,7.0,49.0,2.0,0.0,0.0,6.0,1.0
'C2128263275',99.0,9.0,82.0,4.0,2.0,1.0,11.0,0.0
'C2128589842',173.0,0.0,146.0,14.0,1.0,0.0,3.0,1.0
'C2128712024',134.0,2.0,123.0,0.0,0.0,0.0,4.0,0.0
'C2129810887',71.0,4.0,51.0,5.0,1.0,1.0,5.0,1.0
'C2129964241',170.0,1.0,157.0,3.0,1.0,0.0,1.0,0.0
'C2130327838',145.0,1.0,126.0,6.0,1.0,0.0,3.0,1.0
'C2130871815',126.0,0.0,109.0,1.0,1.0,0.0,6.0,0.0
'C2130894809',25.0,3.0,0.0,0.0,4.0,0.0,10.0,1.0
